,Date,MarketPredicted,Team,GameNumber,Regressor,Estimatororneigbor,BookiePrediction,TeamAvg10Games,OpponentAvg10Games,OpponentFormOver10Games,ModelScorePrediction,ModelResultPrediction,FormulaPrediction,RealScore,SystemResult,Gamenumberfor%,TotalGames,BetReturn,RunningTotalAll,BetReturn%,BetReturnWithoutNC,RunningTotalWithoutNC,TotalConclusives,TotalConclusiveGames,BetReturnWithoutNC%
63,2021-01-06,TeamScore,Boston Celtics,10,KNeighborsRegressor,5,109,113.3,112.67,4.0,111.33,Over,Not conclusive,107,Incorrect,1,1,-1.0,-1.0,-100.0,,,0,0,
252,2021-01-06,TeamScore,Chicago Bulls,10,KNeighborsRegressor,5,112,114.0,120.56,7.0,112.6,Over,Prediction is OVER 112,124,Correct,1,2,0.83,-0.17000000000000004,-8.5,0.83,0.83,1,1,83.0
756,2021-01-06,TeamScore,Los Angeles Clippers,10,KNeighborsRegressor,5,119,110.84,117.89,5.0,119.31,Over,Not conclusive,108,Incorrect,1,3,-1.0,-1.17,-39.0,,0.83,0,1,83.0
126,2021-01-07,TeamScore,Brooklyn Nets,10,KNeighborsRegressor,5,109,119.53,107.78,4.0,121.76,Over,Not conclusive,122,Correct,1,4,0.83,-0.33999999999999997,-8.5,,0.83,0,1,83.0
819,2021-01-07,TeamScore,Los Angeles Lakers,10,KNeighborsRegressor,5,116,114.06,115.0,5.0,115.51,Under,Not conclusive,109,Correct,1,5,0.83,0.49,9.8,,0.83,0,1,83.0
315,2021-01-07,TeamScore,Cleveland Cavaliers,10,KNeighborsRegressor,5,111,103.01,109.89,3.0,106.82,Under,Prediction is UNDER 111,94,Correct,1,6,0.83,1.3199999999999998,22.0,0.83,1.66,1,2,83.0
1386,2021-01-07,TeamScore,Philadelphia 76ers,10,KNeighborsRegressor,5,112,114.68,111.0,4.0,114.02,Over,Not conclusive,109,Incorrect,1,7,-1.0,0.31999999999999984,4.57,,1.66,0,2,83.0
1827,2021-01-08,TeamScore,Washington Wizards,10,KNeighborsRegressor,5,112,120.58,111.67,4.0,118.44,Over,Not conclusive,107,Incorrect,1,8,-1.0,-0.6800000000000002,-8.5,,1.66,0,2,83.0
127,2021-01-08,TeamScore,Brooklyn Nets,11,KNeighborsRegressor,5,116,119.68,108.0,3.0,121.36,Over,Not conclusive,110,Incorrect,1,9,-1.0,-1.6800000000000002,-18.67,,1.66,0,2,83.0
1764,2021-01-08,TeamScore,Utah Jazz,10,KNeighborsRegressor,5,110,108.78,113.78,6.0,116.4,Over,Not conclusive,131,Correct,1,10,0.83,-0.8500000000000002,-8.5,,1.66,0,2,83.0
189,2021-01-08,TeamScore,Charlotte Hornets,10,KNeighborsRegressor,5,106,106.77,106.56,5.0,107.98,Over,Not conclusive,118,Correct,1,11,0.83,-0.02000000000000024,-0.18,,1.66,0,2,83.0
253,2021-01-08,TeamScore,Chicago Bulls,11,KNeighborsRegressor,5,105,115.0,106.6,5.0,110.8,Over,Not conclusive,115,Correct,1,12,0.83,0.8099999999999997,6.75,,1.66,0,2,83.0
1575,2021-01-08,TeamScore,Sacramento Kings,10,KNeighborsRegressor,5,110,112.88,112.56,6.0,112.78,Over,Prediction is OVER 110,123,Correct,1,13,0.83,1.6399999999999997,12.62,0.83,2.4899999999999998,1,3,83.0
64,2021-01-08,TeamScore,Boston Celtics,11,KNeighborsRegressor,5,119,112.7,122.7,7.0,119.8,Over,Not conclusive,116,Incorrect,1,14,-1.0,0.6399999999999997,4.57,,2.4899999999999998,0,3,83.0
1449,2021-01-08,TeamScore,Phoenix Suns,10,KNeighborsRegressor,5,112,109.69,117.56,6.0,108.84,Under,Not conclusive,105,Correct,1,15,0.83,1.4699999999999998,9.8,,2.4899999999999998,0,3,83.0
504,2021-01-08,TeamScore,Detroit Pistons,10,KNeighborsRegressor,5,102,111.48,103.22,3.0,105.87,Over,Not conclusive,110,Correct,1,16,0.83,2.3,14.37,,2.4899999999999998,0,3,83.0
1323,2021-01-08,TeamScore,Orlando Magic,10,KNeighborsRegressor,5,112,109.75,113.22,6.0,111.56,Under,Not conclusive,90,Correct,1,17,0.83,3.13,18.41,,2.4899999999999998,0,3,83.0
1008,2021-01-08,TeamScore,Milwaukee Bucks,10,KNeighborsRegressor,5,116,125.16,111.11,4.0,118.69,Over,Not conclusive,118,Correct,1,18,0.83,3.96,22.0,,2.4899999999999998,0,3,83.0
1134,2021-01-08,TeamScore,New Orleans Pelicans,10,KNeighborsRegressor,5,111,106.79,110.0,3.0,113.22,Over,Not conclusive,110,Incorrect,1,19,-1.0,2.96,15.58,,2.4899999999999998,0,3,83.0
1197,2021-01-08,TeamScore,New York Knicks,10,KNeighborsRegressor,5,105,104.19,108.89,5.0,108.13,Over,Not conclusive,89,Incorrect,1,20,-1.0,1.96,9.8,,2.4899999999999998,0,3,83.0
882,2021-01-08,TeamScore,Memphis Grizzlies,10,KNeighborsRegressor,5,112,104.88,111.0,4.0,111.98,Under,Prediction is UNDER 112,115,Incorrect,1,21,-1.0,0.96,4.57,-1.0,1.4899999999999998,1,4,37.25
820,2021-01-08,TeamScore,Los Angeles Lakers,11,KNeighborsRegressor,5,117,113.59,120.2,7.0,115.98,Under,Not conclusive,117,Incorrect,1,22,-1.0,-0.040000000000000036,-0.18,,1.4899999999999998,0,4,37.25
757,2021-01-08,TeamScore,Los Angeles Clippers,11,KNeighborsRegressor,5,119,110.5,116.6,5.0,116.0,Under,Not conclusive,105,Correct,1,23,0.83,0.7899999999999999,3.43,,1.4899999999999998,0,4,37.25
567,2021-01-08,TeamScore,Golden State Warriors,10,KNeighborsRegressor,5,107,114.51,108.56,3.0,105.91,Under,Not conclusive,115,Incorrect,1,24,-1.0,-0.21000000000000008,-0.88,,1.4899999999999998,0,4,37.25
1828,2021-01-09,TeamScore,Washington Wizards,11,KNeighborsRegressor,5,111,119.27,113.9,5.0,110.74,Under,Not conclusive,124,Incorrect,1,25,-1.0,-1.21,-4.84,,1.4899999999999998,0,4,37.25
1009,2021-01-09,TeamScore,Milwaukee Bucks,11,KNeighborsRegressor,5,116,124.2,103.0,3.0,118.2,Over,Not conclusive,100,Incorrect,1,26,-1.0,-2.21,-8.5,,1.4899999999999998,0,4,37.25
190,2021-01-09,TeamScore,Charlotte Hornets,11,KNeighborsRegressor,5,111,107.94,109.5,4.0,109.68,Under,Prediction is UNDER 111,113,Incorrect,1,27,-1.0,-3.21,-11.89,-1.0,0.48999999999999977,1,5,9.8
1387,2021-01-09,TeamScore,Philadelphia 76ers,11,KNeighborsRegressor,5,118,114.0,112.8,5.0,113.8,Under,Not conclusive,103,Correct,1,28,0.83,-2.38,-8.5,,0.48999999999999977,0,5,9.8
1638,2021-01-09,TeamScore,San Antonio Spurs,10,KNeighborsRegressor,5,121,112.41,122.22,7.0,115.13,Under,Not conclusive,125,Incorrect,1,29,-1.0,-3.38,-11.66,,0.48999999999999977,0,5,9.8
378,2021-01-09,TeamScore,Dallas Mavericks,10,KNeighborsRegressor,5,112,109.78,108.89,4.0,106.4,Under,Prediction is UNDER 112,112,Incorrect,1,30,-1.0,-4.38,-14.6,-1.0,-0.5100000000000002,1,6,-8.5
1576,2021-01-09,TeamScore,Sacramento Kings,11,KNeighborsRegressor,5,118,113.74,115.4,5.0,117.28,Under,Not conclusive,99,Correct,1,31,0.83,-3.55,-11.45,,-0.5100000000000002,0,6,-8.5
1324,2021-01-09,TeamScore,Orlando Magic,11,KNeighborsRegressor,5,107,107.68,104.4,4.0,108.36,Over,Not conclusive,98,Incorrect,1,32,-1.0,-4.55,-14.22,,-0.5100000000000002,0,6,-8.5
441,2021-01-09,TeamScore,Denver Nuggets,10,KNeighborsRegressor,5,111,116.98,107.78,4.0,116.16,Over,Not conclusive,115,Correct,1,33,0.83,-3.7199999999999998,-11.27,,-0.5100000000000002,0,6,-8.5
1512,2021-01-09,TeamScore,Portland Trail Blazers,10,KNeighborsRegressor,5,121,117.1,120.56,7.0,119.18,Under,Not conclusive,125,Incorrect,1,34,-1.0,-4.72,-13.88,,-0.5100000000000002,0,6,-8.5
693,2021-01-09,TeamScore,Indiana Pacers,10,KNeighborsRegressor,5,110,114.78,103.22,3.0,113.4,Over,Not conclusive,117,Correct,1,35,0.83,-3.8899999999999997,-11.11,,-0.5100000000000002,0,6,-8.5
1450,2021-01-09,TeamScore,Phoenix Suns,11,KNeighborsRegressor,5,107,109.38,111.6,6.0,108.96,Over,Prediction is OVER 107,125,Correct,1,36,0.83,-3.0599999999999996,-8.5,0.83,0.31999999999999973,1,7,4.57
316,2021-01-09,TeamScore,Cleveland Cavaliers,11,KNeighborsRegressor,5,107,101.99,111.4,6.0,106.58,Under,Not conclusive,90,Correct,1,37,0.83,-2.2299999999999995,-6.03,,0.31999999999999973,0,7,4.57
0,2021-01-09,TeamScore,Atlanta Hawks,10,KNeighborsRegressor,5,114,115.12,110.0,3.0,116.42,Over,Not conclusive,105,Incorrect,1,38,-1.0,-3.2299999999999995,-8.5,,0.31999999999999973,0,7,4.57
1071,2021-01-09,TeamScore,Minnesota Timberwolves,10,KNeighborsRegressor,5,112,108.91,115.0,5.0,110.44,Under,Not conclusive,122,Incorrect,1,39,-1.0,-4.2299999999999995,-10.85,,0.31999999999999973,0,7,4.57
442,2021-01-10,TeamScore,Denver Nuggets,11,KNeighborsRegressor,5,107,116.75,105.1,2.0,113.3,Over,Not conclusive,114,Correct,1,40,0.83,-3.3999999999999995,-8.5,,0.31999999999999973,0,7,4.57
254,2021-01-10,TeamScore,Chicago Bulls,12,KNeighborsRegressor,5,108,116.33,111.0,5.0,114.26,Over,Not conclusive,127,Correct,1,41,0.83,-2.5699999999999994,-6.27,,0.31999999999999973,0,7,4.57
128,2021-01-10,TeamScore,Brooklyn Nets,12,KNeighborsRegressor,5,115,118.09,111.3,6.0,116.78,Over,Not conclusive,116,Correct,1,42,0.83,-1.7399999999999993,-4.14,,0.31999999999999973,0,7,4.57
1765,2021-01-10,TeamScore,Utah Jazz,11,KNeighborsRegressor,5,115,110.85,115.4,6.0,109.3,Under,Not conclusive,96,Correct,1,43,0.83,-0.9099999999999994,-2.12,,0.31999999999999973,0,7,4.57
1701,2021-01-10,TeamScore,Toronto Raptors,10,KNeighborsRegressor,5,115,111.79,117.89,5.0,110.82,Under,Not conclusive,105,Correct,1,44,0.83,-0.0799999999999994,-0.18,,0.31999999999999973,0,7,4.57
758,2021-01-10,TeamScore,Los Angeles Clippers,12,KNeighborsRegressor,5,116,109.54,120.8,7.0,114.88,Under,Not conclusive,130,Incorrect,1,45,-1.0,-1.0799999999999994,-2.4,,0.31999999999999973,0,7,4.57
1639,2021-01-10,TeamScore,San Antonio Spurs,11,KNeighborsRegressor,5,121,113.41,118.8,7.0,112.42,Under,Not conclusive,88,Correct,1,46,0.83,-0.24999999999999944,-0.54,,0.31999999999999973,0,7,4.57
821,2021-01-10,TeamScore,Los Angeles Lakers,12,KNeighborsRegressor,5,111,114.5,109.9,5.0,117.8,Over,Not conclusive,120,Correct,1,47,0.83,0.5800000000000005,1.23,,0.31999999999999973,0,7,4.57
1072,2021-01-10,TeamScore,Minnesota Timberwolves,11,KNeighborsRegressor,5,113,110.08,113.1,5.0,110.16,Under,Not conclusive,96,Correct,1,48,0.83,1.4100000000000006,2.94,,0.31999999999999973,0,7,4.57
1198,2021-01-10,TeamScore,New York Knicks,11,KNeighborsRegressor,5,109,102.53,112.8,5.0,107.86,Under,Not conclusive,89,Correct,1,49,0.83,2.2400000000000007,4.57,,0.31999999999999973,0,7,4.57
568,2021-01-10,TeamScore,Golden State Warriors,11,KNeighborsRegressor,5,113,114.47,112.5,6.0,108.54,Under,Not conclusive,106,Correct,1,50,0.83,3.0700000000000007,6.14,,0.31999999999999973,0,7,4.57
505,2021-01-10,TeamScore,Detroit Pistons,11,KNeighborsRegressor,5,111,111.08,108.6,4.0,111.96,Over,Not conclusive,86,Incorrect,1,51,-1.0,2.0700000000000007,4.06,,0.31999999999999973,0,7,4.57
1260,2021-01-10,TeamScore,Oklahoma City Thunder,10,KNeighborsRegressor,5,107,102.21,111.0,4.0,108.18,Over,Not conclusive,129,Correct,1,52,0.83,2.900000000000001,5.58,,0.31999999999999973,0,7,4.57
1,2021-01-11,TeamScore,Atlanta Hawks,11,KNeighborsRegressor,5,112,114.09,108.5,5.0,114.58,Over,Not conclusive,112,Incorrect,1,53,-1.0,1.9000000000000008,3.58,,0.31999999999999973,0,7,4.57
1325,2021-01-11,TeamScore,Orlando Magic,12,KNeighborsRegressor,5,110,106.04,109.1,5.0,106.28,Under,Not conclusive,99,Correct,1,54,0.83,2.730000000000001,5.06,,0.31999999999999973,0,7,4.57
191,2021-01-11,TeamScore,Charlotte Hornets,12,KNeighborsRegressor,5,104,107.79,103.9,2.0,106.98,Over,Not conclusive,109,Correct,1,55,0.83,3.560000000000001,6.47,,0.31999999999999973,0,7,4.57
1829,2021-01-11,TeamScore,Washington Wizards,12,KNeighborsRegressor,5,112,121.18,107.2,5.0,118.96,Over,Not conclusive,128,Correct,1,56,0.83,4.390000000000001,7.84,,0.31999999999999973,0,7,4.57
317,2021-01-11,TeamScore,Cleveland Cavaliers,12,KNeighborsRegressor,5,101,98.59,105.6,2.0,99.78,Under,Not conclusive,91,Correct,1,57,0.83,5.220000000000001,9.16,,0.31999999999999973,0,7,4.57
883,2021-01-11,TeamScore,Memphis Grizzlies,11,KNeighborsRegressor,5,104,105.84,103.0,3.0,105.88,Over,Not conclusive,101,Incorrect,1,58,-1.0,4.220000000000001,7.28,,0.31999999999999973,0,7,4.57
1451,2021-01-11,TeamScore,Phoenix Suns,12,KNeighborsRegressor,5,118,111.29,122.1,7.0,108.98,Under,Not conclusive,107,Correct,1,59,0.83,5.050000000000001,8.56,,0.31999999999999973,0,7,4.57
1199,2021-01-11,TeamScore,New York Knicks,12,KNeighborsRegressor,5,103,100.54,106.2,2.0,103.88,Over,Not conclusive,88,Incorrect,1,60,-1.0,4.050000000000001,6.75,,0.31999999999999973,0,7,4.57
1513,2021-01-11,TeamScore,Portland Trail Blazers,11,KNeighborsRegressor,5,119,117.83,112.5,6.0,117.06,Under,Not conclusive,112,Correct,1,61,0.83,4.880000000000001,8.0,,0.31999999999999973,0,7,4.57
1010,2021-01-11,TeamScore,Milwaukee Bucks,12,KNeighborsRegressor,5,118,122.1,110.6,6.0,122.2,Over,Not conclusive,121,Correct,1,62,0.83,5.710000000000001,9.21,,0.31999999999999973,0,7,4.57
1388,2021-01-11,TeamScore,Philadelphia 76ers,12,KNeighborsRegressor,5,114,112.81,110.7,5.0,111.42,Under,Not conclusive,94,Correct,1,63,0.83,6.540000000000001,10.38,,0.31999999999999973,0,7,4.57
1577,2021-01-11,TeamScore,Sacramento Kings,12,KNeighborsRegressor,5,112,111.27,110.4,5.0,107.34,Under,Not conclusive,127,Incorrect,1,64,-1.0,5.540000000000001,8.66,,0.31999999999999973,0,7,4.57
694,2021-01-11,TeamScore,Indiana Pacers,11,KNeighborsRegressor,5,120,115.07,121.0,8.0,116.74,Under,Not conclusive,122,Incorrect,1,65,-1.0,4.540000000000001,6.98,,0.31999999999999973,0,7,4.57
1702,2021-01-11,TeamScore,Toronto Raptors,11,KNeighborsRegressor,5,116,111.11,115.4,5.0,112.02,Under,Not conclusive,111,Correct,1,66,0.83,5.370000000000001,8.14,,0.31999999999999973,0,7,4.57
695,2021-01-12,TeamScore,Indiana Pacers,12,KNeighborsRegressor,5,118,115.0,114.5,4.0,113.2,Under,Prediction is UNDER 118,104,Correct,1,67,0.83,6.200000000000001,9.25,0.83,1.1499999999999997,1,8,14.37
129,2021-01-12,TeamScore,Brooklyn Nets,13,KNeighborsRegressor,5,120,117.38,110.9,4.0,116.56,Under,Prediction is UNDER 120,122,Incorrect,1,68,-1.0,5.200000000000001,7.65,-1.0,0.1499999999999997,1,9,1.67
318,2021-01-12,TeamScore,Cleveland Cavaliers,13,KNeighborsRegressor,5,102,94.48,104.9,3.0,99.16,Under,Not conclusive,87,Correct,1,69,0.83,6.030000000000001,8.74,,0.1499999999999997,0,9,1.67
1389,2021-01-12,TeamScore,Philadelphia 76ers,13,KNeighborsRegressor,5,108,111.59,115.5,5.0,111.98,Over,Not conclusive,137,Correct,1,70,0.83,6.860000000000001,9.8,,0.1499999999999997,0,9,1.67
1640,2021-01-12,TeamScore,San Antonio Spurs,12,KNeighborsRegressor,5,113,108.92,111.3,6.0,112.04,Under,Not conclusive,112,Correct,1,71,0.83,7.690000000000001,10.83,,0.1499999999999997,0,9,1.67
945,2021-01-12,TeamScore,Miami Heat,10,KNeighborsRegressor,5,107,108.81,107.78,4.0,110.47,Over,Not conclusive,134,Correct,1,72,0.83,8.520000000000001,11.83,,0.1499999999999997,0,9,1.67
443,2021-01-12,TeamScore,Denver Nuggets,12,KNeighborsRegressor,5,114,115.89,114.4,6.0,120.38,Over,Prediction is OVER 114,116,Correct,1,73,0.83,9.350000000000001,12.81,0.83,0.9799999999999996,1,10,9.8
1261,2021-01-12,TeamScore,Oklahoma City Thunder,11,KNeighborsRegressor,5,110,104.86,113.1,5.0,108.12,Under,Not conclusive,102,Correct,1,74,0.83,10.180000000000001,13.76,,0.9799999999999996,0,10,9.8
822,2021-01-12,TeamScore,Los Angeles Lakers,13,KNeighborsRegressor,5,111,112.49,110.0,5.0,115.98,Over,Not conclusive,117,Correct,1,75,0.83,11.010000000000002,14.68,,0.9799999999999996,0,10,9.8
569,2021-01-12,TeamScore,Golden State Warriors,12,KNeighborsRegressor,5,112,115.13,110.4,5.0,109.86,Under,Not conclusive,95,Correct,1,76,0.83,11.840000000000002,15.58,,0.9799999999999996,0,10,9.8
630,2021-01-12,TeamScore,Houston Rockets,10,KNeighborsRegressor,5,107,112.59,105.67,4.0,106.27,Under,Not conclusive,100,Correct,1,77,0.83,12.670000000000002,16.45,,0.9799999999999996,0,10,9.8
1766,2021-01-12,TeamScore,Utah Jazz,12,KNeighborsRegressor,5,105,108.42,101.7,2.0,104.04,Under,Not conclusive,117,Incorrect,1,78,-1.0,11.670000000000002,14.96,,0.9799999999999996,0,10,9.8
506,2021-01-13,TeamScore,Detroit Pistons,12,KNeighborsRegressor,5,113,109.58,109.1,5.0,110.96,Under,Not conclusive,101,Correct,1,79,0.83,12.500000000000002,15.82,,0.9799999999999996,0,10,9.8
1578,2021-01-13,TeamScore,Sacramento Kings,13,KNeighborsRegressor,5,116,113.57,114.5,4.0,118.34,Over,Not conclusive,126,Correct,1,80,0.83,13.330000000000002,16.66,,0.9799999999999996,0,10,9.8
1200,2021-01-13,TeamScore,New York Knicks,13,KNeighborsRegressor,5,107,100.64,116.5,7.0,104.28,Under,Not conclusive,109,Incorrect,1,81,-1.0,12.330000000000002,15.22,,0.9799999999999996,0,10,9.8
1514,2021-01-13,TeamScore,Portland Trail Blazers,12,KNeighborsRegressor,5,122,119.35,121.0,8.0,117.1,Under,Not conclusive,132,Incorrect,1,82,-1.0,11.330000000000002,13.82,,0.9799999999999996,0,10,9.8
759,2021-01-13,TeamScore,Los Angeles Clippers,13,KNeighborsRegressor,5,112,110.34,109.5,6.0,112.88,Over,Not conclusive,111,Incorrect,1,83,-1.0,10.330000000000002,12.45,,0.9799999999999996,0,10,9.8
379,2021-01-13,TeamScore,Dallas Mavericks,11,KNeighborsRegressor,5,112,109.94,109.5,3.0,108.28,Under,Prediction is UNDER 112,104,Correct,1,84,0.83,11.160000000000002,13.29,0.83,1.8099999999999996,1,11,16.45
1135,2021-01-13,TeamScore,New Orleans Pelicans,11,KNeighborsRegressor,5,107,107.1,109.2,4.0,111.2,Over,Not conclusive,106,Incorrect,1,85,-1.0,10.160000000000002,11.95,,1.8099999999999996,0,11,16.45
823,2021-01-13,TeamScore,Los Angeles Lakers,14,KNeighborsRegressor,5,110,111.5,112.9,7.0,115.2,Over,Prediction is OVER 110,128,Correct,1,86,0.83,10.990000000000002,12.78,0.83,2.6399999999999997,1,12,22.0
1262,2021-01-13,TeamScore,Oklahoma City Thunder,12,KNeighborsRegressor,5,103,104.06,105.2,4.0,105.92,Over,Not conclusive,99,Incorrect,1,87,-1.0,9.990000000000002,11.48,,2.6399999999999997,0,12,22.0
130,2021-01-13,TeamScore,Brooklyn Nets,14,KNeighborsRegressor,5,111,119.3,104.2,4.0,118.4,Over,Not conclusive,116,Correct,1,88,0.83,10.820000000000002,12.3,,2.6399999999999997,0,12,22.0
192,2021-01-13,TeamScore,Charlotte Hornets,13,KNeighborsRegressor,5,108,107.85,102.9,4.0,111.3,Over,Not conclusive,93,Incorrect,1,89,-1.0,9.820000000000002,11.03,,2.6399999999999997,0,12,22.0
1011,2021-01-13,TeamScore,Milwaukee Bucks,13,KNeighborsRegressor,5,122,120.12,112.5,5.0,119.84,Under,Not conclusive,110,Correct,1,90,0.83,10.650000000000002,11.83,,2.6399999999999997,0,12,22.0
1073,2021-01-13,TeamScore,Minnesota Timberwolves,12,KNeighborsRegressor,5,108,108.54,105.6,2.0,105.08,Under,Not conclusive,107,Correct,1,91,0.83,11.480000000000002,12.62,,2.6399999999999997,0,12,22.0
884,2021-01-13,TeamScore,Memphis Grizzlies,12,KNeighborsRegressor,5,116,104.03,120.5,8.0,111.06,Under,Not conclusive,118,Incorrect,1,92,-1.0,10.480000000000002,11.39,,2.6399999999999997,0,12,22.0
1641,2021-01-14,TeamScore,San Antonio Spurs,13,KNeighborsRegressor,5,115,108.08,110.0,5.0,111.56,Under,Not conclusive,105,Correct,1,93,0.83,11.310000000000002,12.16,,2.6399999999999997,0,12,22.0
1515,2021-01-14,TeamScore,Portland Trail Blazers,13,KNeighborsRegressor,5,116,119.34,108.5,5.0,114.28,Under,Not conclusive,87,Correct,1,94,0.83,12.140000000000002,12.91,,2.6399999999999997,0,12,22.0
444,2021-01-14,TeamScore,Denver Nuggets,13,KNeighborsRegressor,5,116,116.75,112.1,3.0,118.9,Over,Not conclusive,114,Incorrect,1,95,-1.0,11.140000000000002,11.73,,2.6399999999999997,0,12,22.0
570,2021-01-14,TeamScore,Golden State Warriors,13,KNeighborsRegressor,5,111,114.78,110.9,4.0,109.76,Under,Not conclusive,104,Correct,1,96,0.83,11.970000000000002,12.47,,2.6399999999999997,0,12,22.0
1390,2021-01-14,TeamScore,Philadelphia 76ers,14,KNeighborsRegressor,5,111,116.2,111.3,4.0,117.4,Over,Not conclusive,125,Correct,1,97,0.83,12.800000000000002,13.2,,2.6399999999999997,0,12,22.0
193,2021-01-14,TeamScore,Charlotte Hornets,14,KNeighborsRegressor,5,107,106.57,110.7,6.0,111.34,Over,Not conclusive,108,Correct,1,98,0.83,13.630000000000003,13.91,,2.6399999999999997,0,12,22.0
696,2021-01-14,TeamScore,Indiana Pacers,13,KNeighborsRegressor,5,117,112.76,114.5,4.0,112.92,Under,Prediction is UNDER 117,111,Correct,1,99,0.83,14.460000000000003,14.61,0.83,3.4699999999999998,1,13,26.69
1703,2021-01-14,TeamScore,Toronto Raptors,12,KNeighborsRegressor,5,109,112.43,106.2,2.0,107.06,Under,Not conclusive,111,Incorrect,1,100,-1.0,13.460000000000003,13.46,,3.4699999999999998,0,13,26.69
631,2021-01-14,TeamScore,Houston Rockets,11,KNeighborsRegressor,5,111,111.31,113.1,5.0,110.62,Under,Not conclusive,109,Correct,1,101,0.83,14.290000000000003,14.15,,3.4699999999999998,0,13,26.69
946,2021-01-14,TeamScore,Miami Heat,11,KNeighborsRegressor,5,112,111.3,108.5,5.0,112.0,Over,Not conclusive,108,Incorrect,1,102,-1.0,13.290000000000003,13.03,,3.4699999999999998,0,13,26.69
319,2021-01-15,TeamScore,Cleveland Cavaliers,14,KNeighborsRegressor,5,98,91.26,104.2,4.0,92.72,Under,Not conclusive,106,Incorrect,1,103,-1.0,12.290000000000003,11.93,,3.4699999999999998,0,13,26.69
1263,2021-01-15,TeamScore,Oklahoma City Thunder,13,KNeighborsRegressor,5,113,103.24,121.0,7.0,104.88,Under,Not conclusive,127,Incorrect,1,104,-1.0,11.290000000000003,10.86,,3.4699999999999998,0,13,26.69
2,2021-01-15,TeamScore,Atlanta Hawks,12,KNeighborsRegressor,5,110,112.57,107.3,4.0,111.54,Over,Not conclusive,92,Incorrect,1,105,-1.0,10.290000000000003,9.8,,3.4699999999999998,0,13,26.69
65,2021-01-15,TeamScore,Boston Celtics,12,KNeighborsRegressor,5,112,112.12,110.6,6.0,111.84,Under,Not conclusive,124,Incorrect,1,106,-1.0,9.290000000000003,8.76,,3.4699999999999998,0,13,26.69
1579,2021-01-15,TeamScore,Sacramento Kings,14,KNeighborsRegressor,5,112,116.17,108.4,4.0,112.74,Over,Not conclusive,100,Incorrect,1,107,-1.0,8.290000000000003,7.75,,3.4699999999999998,0,13,26.69
1136,2021-01-15,TeamScore,New Orleans Pelicans,12,KNeighborsRegressor,5,105,106.22,105.2,4.0,109.44,Over,Not conclusive,95,Incorrect,1,108,-1.0,7.290000000000003,6.75,,3.4699999999999998,0,13,26.69
380,2021-01-15,TeamScore,Dallas Mavericks,12,KNeighborsRegressor,5,110,110.21,109.1,5.0,113.42,Over,Not conclusive,109,Incorrect,1,109,-1.0,6.290000000000003,5.77,,3.4699999999999998,0,13,26.69
760,2021-01-15,TeamScore,Los Angeles Clippers,14,KNeighborsRegressor,5,120,114.79,126.1,9.0,118.58,Under,Not conclusive,138,Incorrect,1,110,-1.0,5.290000000000003,4.81,,3.4699999999999998,0,13,26.69
1201,2021-01-15,TeamScore,New York Knicks,14,KNeighborsRegressor,5,100,98.27,102.4,3.0,95.34,Under,Not conclusive,103,Incorrect,1,111,-1.0,4.290000000000003,3.86,,3.4699999999999998,0,13,26.69
255,2021-01-15,TeamScore,Chicago Bulls,13,KNeighborsRegressor,5,112,118.62,112.8,7.0,115.64,Over,Prediction is OVER 112,125,Correct,1,112,0.83,5.120000000000003,4.57,0.83,4.3,1,14,30.71
1767,2021-01-15,TeamScore,Utah Jazz,13,KNeighborsRegressor,5,112,109.07,110.7,5.0,109.14,Under,Not conclusive,116,Incorrect,1,113,-1.0,4.120000000000003,3.65,,4.3,0,14,30.71
1326,2021-01-15,TeamScore,Orlando Magic,13,KNeighborsRegressor,5,104,102.61,107.0,3.0,97.62,Under,Not conclusive,97,Correct,1,114,0.83,4.950000000000003,4.34,,4.3,0,14,30.71
824,2021-01-15,TeamScore,Los Angeles Lakers,15,KNeighborsRegressor,5,113,113.65,113.6,7.0,115.3,Over,Prediction is OVER 113,112,Incorrect,1,115,-1.0,3.950000000000003,3.43,-1.0,3.3,1,15,22.0
1012,2021-01-15,TeamScore,Milwaukee Bucks,14,KNeighborsRegressor,5,116,120.14,107.2,5.0,119.88,Over,Not conclusive,112,Incorrect,1,116,-1.0,2.950000000000003,2.54,,3.3,0,15,22.0
1704,2021-01-16,TeamScore,Toronto Raptors,13,KNeighborsRegressor,5,111,112.15,105.7,2.0,111.1,Over,Not conclusive,116,Correct,1,117,0.83,3.780000000000003,3.23,,3.3,0,15,22.0
632,2021-01-16,TeamScore,Houston Rockets,12,KNeighborsRegressor,5,109,109.26,111.4,4.0,105.12,Under,Not conclusive,91,Correct,1,118,0.83,4.610000000000003,3.91,,3.3,0,15,22.0
194,2021-01-16,TeamScore,Charlotte Hornets,15,KNeighborsRegressor,5,108,105.52,113.5,7.0,109.24,Over,Not conclusive,113,Correct,1,119,0.83,5.440000000000003,4.57,,3.3,0,15,22.0
1327,2021-01-16,TeamScore,Orlando Magic,14,KNeighborsRegressor,5,108,100.26,116.8,8.0,102.72,Under,Not conclusive,115,Incorrect,1,120,-1.0,4.440000000000003,3.7,,3.3,0,15,22.0
3,2021-01-16,TeamScore,Atlanta Hawks,13,KNeighborsRegressor,5,115,109.41,114.5,4.0,112.82,Under,Prediction is UNDER 115,106,Correct,1,121,0.83,5.270000000000003,4.36,0.83,4.13,1,16,25.81
