,Date,MarketPredicted,Team,GameNumber,Regressor,Estimatororneigbor,BookiePrediction,TeamAvg10Games,OpponentAvg10Games,OpponentFormOver10Games,ModelScorePrediction,ModelResultPrediction,FormulaPrediction,RealScore,SystemResult,Gamenumberfor%,TotalGames,BetReturn,RunningTotalAll,BetReturn%,BetReturnWithoutNC,RunningTotalWithoutNC,TotalConclusives,TotalConclusiveGames,BetReturnWithoutNC%
63,2021-01-06,TeamScore,Boston Celtics,10,RandomForestRegressor,15,109,113.3,112.67,4.0,110.49,Over,Not conclusive,107,Incorrect,1,1,-1.0,-1.0,-100.0,,,0,0,
252,2021-01-06,TeamScore,Chicago Bulls,10,RandomForestRegressor,15,112,114.0,120.56,7.0,116.07,Over,Prediction is OVER 112,124,Correct,1,2,0.83,-0.17000000000000004,-8.5,0.83,0.83,1,1,83.0
756,2021-01-06,TeamScore,Los Angeles Clippers,10,RandomForestRegressor,15,119,110.84,117.89,5.0,116.36,Under,Not conclusive,108,Correct,1,3,0.83,0.6599999999999999,22.0,,0.83,0,1,83.0
126,2021-01-07,TeamScore,Brooklyn Nets,10,RandomForestRegressor,15,109,119.53,107.78,4.0,122.88,Over,Not conclusive,122,Correct,1,4,0.83,1.4899999999999998,37.25,,0.83,0,1,83.0
819,2021-01-07,TeamScore,Los Angeles Lakers,10,RandomForestRegressor,15,116,114.06,115.0,5.0,115.23,Under,Not conclusive,109,Correct,1,5,0.83,2.32,46.4,,0.83,0,1,83.0
315,2021-01-07,TeamScore,Cleveland Cavaliers,10,RandomForestRegressor,15,111,103.01,109.89,3.0,103.33,Under,Prediction is UNDER 111,94,Correct,1,6,0.83,3.15,52.5,0.83,1.66,1,2,83.0
1386,2021-01-07,TeamScore,Philadelphia 76ers,10,RandomForestRegressor,15,112,114.68,111.0,4.0,114.39,Over,Not conclusive,109,Incorrect,1,7,-1.0,2.15,30.71,,1.66,0,2,83.0
1827,2021-01-08,TeamScore,Washington Wizards,10,RandomForestRegressor,15,112,120.58,111.67,4.0,117.32,Over,Not conclusive,107,Incorrect,1,8,-1.0,1.15,14.37,,1.66,0,2,83.0
127,2021-01-08,TeamScore,Brooklyn Nets,11,RandomForestRegressor,15,116,119.68,108.0,3.0,119.93,Over,Not conclusive,110,Incorrect,1,9,-1.0,0.1499999999999999,1.67,,1.66,0,2,83.0
1764,2021-01-08,TeamScore,Utah Jazz,10,RandomForestRegressor,15,110,108.78,113.78,6.0,113.67,Over,Not conclusive,131,Correct,1,10,0.83,0.9799999999999999,9.8,,1.66,0,2,83.0
189,2021-01-08,TeamScore,Charlotte Hornets,10,RandomForestRegressor,15,106,106.77,106.56,5.0,106.54,Over,Not conclusive,118,Correct,1,11,0.83,1.8099999999999998,16.45,,1.66,0,2,83.0
253,2021-01-08,TeamScore,Chicago Bulls,11,RandomForestRegressor,15,105,115.0,106.6,5.0,114.8,Over,Not conclusive,115,Correct,1,12,0.83,2.6399999999999997,22.0,,1.66,0,2,83.0
1575,2021-01-08,TeamScore,Sacramento Kings,10,RandomForestRegressor,15,110,112.88,112.56,6.0,115.34,Over,Prediction is OVER 110,123,Correct,1,13,0.83,3.4699999999999998,26.69,0.83,2.4899999999999998,1,3,83.0
64,2021-01-08,TeamScore,Boston Celtics,11,RandomForestRegressor,15,119,112.7,122.7,7.0,115.47,Under,Not conclusive,116,Correct,1,14,0.83,4.3,30.71,,2.4899999999999998,0,3,83.0
1449,2021-01-08,TeamScore,Phoenix Suns,10,RandomForestRegressor,15,112,109.69,117.56,6.0,110.65,Under,Not conclusive,105,Correct,1,15,0.83,5.13,34.2,,2.4899999999999998,0,3,83.0
504,2021-01-08,TeamScore,Detroit Pistons,10,RandomForestRegressor,15,102,111.48,103.22,3.0,111.18,Over,Not conclusive,110,Correct,1,16,0.83,5.96,37.25,,2.4899999999999998,0,3,83.0
1323,2021-01-08,TeamScore,Orlando Magic,10,RandomForestRegressor,15,112,109.75,113.22,6.0,110.61,Under,Not conclusive,90,Correct,1,17,0.83,6.79,39.94,,2.4899999999999998,0,3,83.0
1008,2021-01-08,TeamScore,Milwaukee Bucks,10,RandomForestRegressor,15,116,125.16,111.11,4.0,123.24,Over,Not conclusive,118,Correct,1,18,0.83,7.62,42.33,,2.4899999999999998,0,3,83.0
1134,2021-01-08,TeamScore,New Orleans Pelicans,10,RandomForestRegressor,15,111,106.79,110.0,3.0,107.13,Under,Prediction is UNDER 111,110,Correct,1,19,0.83,8.45,44.47,0.83,3.32,1,4,83.0
1197,2021-01-08,TeamScore,New York Knicks,10,RandomForestRegressor,15,105,104.19,108.89,5.0,106.42,Over,Not conclusive,89,Incorrect,1,20,-1.0,7.449999999999999,37.25,,3.32,0,4,83.0
882,2021-01-08,TeamScore,Memphis Grizzlies,10,RandomForestRegressor,15,112,104.88,111.0,4.0,107.94,Under,Prediction is UNDER 112,115,Incorrect,1,21,-1.0,6.449999999999999,30.71,-1.0,2.32,1,5,46.4
820,2021-01-08,TeamScore,Los Angeles Lakers,11,RandomForestRegressor,15,117,113.59,120.2,7.0,113.07,Under,Not conclusive,117,Incorrect,1,22,-1.0,5.449999999999999,24.77,,2.32,0,5,46.4
757,2021-01-08,TeamScore,Los Angeles Clippers,11,RandomForestRegressor,15,119,110.5,116.6,5.0,112.87,Under,Not conclusive,105,Correct,1,23,0.83,6.279999999999999,27.3,,2.32,0,5,46.4
567,2021-01-08,TeamScore,Golden State Warriors,10,RandomForestRegressor,15,107,114.51,108.56,3.0,110.03,Over,Not conclusive,115,Correct,1,24,0.83,7.109999999999999,29.62,,2.32,0,5,46.4
1828,2021-01-09,TeamScore,Washington Wizards,11,RandomForestRegressor,15,111,119.27,113.9,5.0,117.8,Over,Not conclusive,124,Correct,1,25,0.83,7.9399999999999995,31.76,,2.32,0,5,46.4
1009,2021-01-09,TeamScore,Milwaukee Bucks,11,RandomForestRegressor,15,116,124.2,103.0,3.0,118.6,Over,Not conclusive,100,Incorrect,1,26,-1.0,6.9399999999999995,26.69,,2.32,0,5,46.4
190,2021-01-09,TeamScore,Charlotte Hornets,11,RandomForestRegressor,15,111,107.94,109.5,4.0,109.47,Under,Prediction is UNDER 111,113,Incorrect,1,27,-1.0,5.9399999999999995,22.0,-1.0,1.3199999999999998,1,6,22.0
1387,2021-01-09,TeamScore,Philadelphia 76ers,11,RandomForestRegressor,15,118,114.0,112.8,5.0,114.67,Under,Not conclusive,103,Correct,1,28,0.83,6.77,24.18,,1.3199999999999998,0,6,22.0
1638,2021-01-09,TeamScore,San Antonio Spurs,10,RandomForestRegressor,15,121,112.41,122.22,7.0,113.69,Under,Not conclusive,125,Incorrect,1,29,-1.0,5.77,19.9,,1.3199999999999998,0,6,22.0
378,2021-01-09,TeamScore,Dallas Mavericks,10,RandomForestRegressor,15,112,109.78,108.89,4.0,107.2,Under,Prediction is UNDER 112,112,Incorrect,1,30,-1.0,4.77,15.9,-1.0,0.31999999999999984,1,7,4.57
1576,2021-01-09,TeamScore,Sacramento Kings,11,RandomForestRegressor,15,118,113.74,115.4,5.0,115.0,Under,Not conclusive,99,Correct,1,31,0.83,5.6,18.06,,0.31999999999999984,0,7,4.57
1324,2021-01-09,TeamScore,Orlando Magic,11,RandomForestRegressor,15,107,107.68,104.4,4.0,103.07,Under,Not conclusive,98,Correct,1,32,0.83,6.43,20.09,,0.31999999999999984,0,7,4.57
441,2021-01-09,TeamScore,Denver Nuggets,10,RandomForestRegressor,15,111,116.98,107.78,4.0,116.41,Over,Not conclusive,115,Correct,1,33,0.83,7.26,22.0,,0.31999999999999984,0,7,4.57
1512,2021-01-09,TeamScore,Portland Trail Blazers,10,RandomForestRegressor,15,121,117.1,120.56,7.0,120.67,Under,Not conclusive,125,Incorrect,1,34,-1.0,6.26,18.41,,0.31999999999999984,0,7,4.57
693,2021-01-09,TeamScore,Indiana Pacers,10,RandomForestRegressor,15,110,114.78,103.22,3.0,115.87,Over,Not conclusive,117,Correct,1,35,0.83,7.09,20.26,,0.31999999999999984,0,7,4.57
1450,2021-01-09,TeamScore,Phoenix Suns,11,RandomForestRegressor,15,107,109.38,111.6,6.0,111.67,Over,Prediction is OVER 107,125,Correct,1,36,0.83,7.92,22.0,0.83,1.15,1,8,14.37
316,2021-01-09,TeamScore,Cleveland Cavaliers,11,RandomForestRegressor,15,107,101.99,111.4,6.0,105.4,Under,Not conclusive,90,Correct,1,37,0.83,8.75,23.65,,1.15,0,8,14.37
0,2021-01-09,TeamScore,Atlanta Hawks,10,RandomForestRegressor,15,114,115.12,110.0,3.0,115.26,Over,Not conclusive,105,Incorrect,1,38,-1.0,7.75,20.39,,1.15,0,8,14.37
1071,2021-01-09,TeamScore,Minnesota Timberwolves,10,RandomForestRegressor,15,112,108.91,115.0,5.0,110.72,Under,Not conclusive,122,Incorrect,1,39,-1.0,6.75,17.31,,1.15,0,8,14.37
442,2021-01-10,TeamScore,Denver Nuggets,11,RandomForestRegressor,15,107,116.75,105.1,2.0,113.27,Over,Not conclusive,114,Correct,1,40,0.83,7.58,18.95,,1.15,0,8,14.37
254,2021-01-10,TeamScore,Chicago Bulls,12,RandomForestRegressor,15,108,116.33,111.0,5.0,115.53,Over,Not conclusive,127,Correct,1,41,0.83,8.41,20.51,,1.15,0,8,14.37
128,2021-01-10,TeamScore,Brooklyn Nets,12,RandomForestRegressor,15,115,118.09,111.3,6.0,116.6,Over,Not conclusive,116,Correct,1,42,0.83,9.24,22.0,,1.15,0,8,14.37
1765,2021-01-10,TeamScore,Utah Jazz,11,RandomForestRegressor,15,115,110.85,115.4,6.0,112.53,Under,Not conclusive,96,Correct,1,43,0.83,10.07,23.42,,1.15,0,8,14.37
1701,2021-01-10,TeamScore,Toronto Raptors,10,RandomForestRegressor,15,115,111.79,117.89,5.0,116.06,Over,Not conclusive,105,Incorrect,1,44,-1.0,9.07,20.61,,1.15,0,8,14.37
758,2021-01-10,TeamScore,Los Angeles Clippers,12,RandomForestRegressor,15,116,109.54,120.8,7.0,114.4,Under,Not conclusive,130,Incorrect,1,45,-1.0,8.07,17.93,,1.15,0,8,14.37
1639,2021-01-10,TeamScore,San Antonio Spurs,11,RandomForestRegressor,15,121,113.41,118.8,7.0,113.53,Under,Not conclusive,88,Correct,1,46,0.83,8.9,19.35,,1.15,0,8,14.37
821,2021-01-10,TeamScore,Los Angeles Lakers,12,RandomForestRegressor,15,111,114.5,109.9,5.0,113.13,Over,Not conclusive,120,Correct,1,47,0.83,9.73,20.7,,1.15,0,8,14.37
1072,2021-01-10,TeamScore,Minnesota Timberwolves,11,RandomForestRegressor,15,113,110.08,113.1,5.0,110.2,Under,Not conclusive,96,Correct,1,48,0.83,10.56,22.0,,1.15,0,8,14.37
1198,2021-01-10,TeamScore,New York Knicks,11,RandomForestRegressor,15,109,102.53,112.8,5.0,104.73,Under,Not conclusive,89,Correct,1,49,0.83,11.39,23.24,,1.15,0,8,14.37
568,2021-01-10,TeamScore,Golden State Warriors,11,RandomForestRegressor,15,113,114.47,112.5,6.0,114.53,Over,Not conclusive,106,Incorrect,1,50,-1.0,10.39,20.78,,1.15,0,8,14.37
505,2021-01-10,TeamScore,Detroit Pistons,11,RandomForestRegressor,15,111,111.08,108.6,4.0,109.53,Under,Not conclusive,86,Correct,1,51,0.83,11.22,22.0,,1.15,0,8,14.37
1260,2021-01-10,TeamScore,Oklahoma City Thunder,10,RandomForestRegressor,15,107,102.21,111.0,4.0,106.67,Under,Not conclusive,129,Incorrect,1,52,-1.0,10.22,19.65,,1.15,0,8,14.37
1,2021-01-11,TeamScore,Atlanta Hawks,11,RandomForestRegressor,15,112,114.09,108.5,5.0,113.8,Over,Not conclusive,112,Incorrect,1,53,-1.0,9.22,17.4,,1.15,0,8,14.37
1325,2021-01-11,TeamScore,Orlando Magic,12,RandomForestRegressor,15,110,106.04,109.1,5.0,106.73,Under,Not conclusive,99,Correct,1,54,0.83,10.05,18.61,,1.15,0,8,14.37
191,2021-01-11,TeamScore,Charlotte Hornets,12,RandomForestRegressor,15,104,107.79,103.9,2.0,104.13,Over,Not conclusive,109,Correct,1,55,0.83,10.88,19.78,,1.15,0,8,14.37
1829,2021-01-11,TeamScore,Washington Wizards,12,RandomForestRegressor,15,112,121.18,107.2,5.0,118.53,Over,Not conclusive,128,Correct,1,56,0.83,11.71,20.91,,1.15,0,8,14.37
317,2021-01-11,TeamScore,Cleveland Cavaliers,12,RandomForestRegressor,15,101,98.59,105.6,2.0,96.47,Under,Not conclusive,91,Correct,1,57,0.83,12.540000000000001,22.0,,1.15,0,8,14.37
883,2021-01-11,TeamScore,Memphis Grizzlies,11,RandomForestRegressor,15,104,105.84,103.0,3.0,100.8,Under,Not conclusive,101,Correct,1,58,0.83,13.370000000000001,23.05,,1.15,0,8,14.37
1451,2021-01-11,TeamScore,Phoenix Suns,12,RandomForestRegressor,15,118,111.29,122.1,7.0,111.2,Under,Not conclusive,107,Correct,1,59,0.83,14.200000000000001,24.07,,1.15,0,8,14.37
1199,2021-01-11,TeamScore,New York Knicks,12,RandomForestRegressor,15,103,100.54,106.2,2.0,102.87,Under,Not conclusive,88,Correct,1,60,0.83,15.030000000000001,25.05,,1.15,0,8,14.37
1513,2021-01-11,TeamScore,Portland Trail Blazers,11,RandomForestRegressor,15,119,117.83,112.5,6.0,116.27,Under,Not conclusive,112,Correct,1,61,0.83,15.860000000000001,26.0,,1.15,0,8,14.37
1010,2021-01-11,TeamScore,Milwaukee Bucks,12,RandomForestRegressor,15,118,122.1,110.6,6.0,120.0,Over,Not conclusive,121,Correct,1,62,0.83,16.69,26.92,,1.15,0,8,14.37
1388,2021-01-11,TeamScore,Philadelphia 76ers,12,RandomForestRegressor,15,114,112.81,110.7,5.0,110.67,Under,Not conclusive,94,Correct,1,63,0.83,17.52,27.81,,1.15,0,8,14.37
1577,2021-01-11,TeamScore,Sacramento Kings,12,RandomForestRegressor,15,112,111.27,110.4,5.0,111.73,Under,Not conclusive,127,Incorrect,1,64,-1.0,16.52,25.81,,1.15,0,8,14.37
694,2021-01-11,TeamScore,Indiana Pacers,11,RandomForestRegressor,15,120,115.07,121.0,8.0,115.73,Under,Not conclusive,122,Incorrect,1,65,-1.0,15.52,23.88,,1.15,0,8,14.37
1702,2021-01-11,TeamScore,Toronto Raptors,11,RandomForestRegressor,15,116,111.11,115.4,5.0,111.47,Under,Not conclusive,111,Correct,1,66,0.83,16.349999999999998,24.77,,1.15,0,8,14.37
695,2021-01-12,TeamScore,Indiana Pacers,12,RandomForestRegressor,15,118,115.0,114.5,4.0,114.0,Under,Prediction is UNDER 118,104,Correct,1,67,0.83,17.179999999999996,25.64,0.83,1.98,1,9,22.0
129,2021-01-12,TeamScore,Brooklyn Nets,13,RandomForestRegressor,15,120,117.38,110.9,4.0,115.47,Under,Prediction is UNDER 120,122,Incorrect,1,68,-1.0,16.179999999999996,23.79,-1.0,0.98,1,10,9.8
318,2021-01-12,TeamScore,Cleveland Cavaliers,13,RandomForestRegressor,15,102,94.48,104.9,3.0,95.0,Under,Not conclusive,87,Correct,1,69,0.83,17.009999999999994,24.65,,0.98,0,10,9.8
1389,2021-01-12,TeamScore,Philadelphia 76ers,13,RandomForestRegressor,15,108,111.59,115.5,5.0,111.47,Over,Not conclusive,137,Correct,1,70,0.83,17.839999999999993,25.49,,0.98,0,10,9.8
1640,2021-01-12,TeamScore,San Antonio Spurs,12,RandomForestRegressor,15,113,108.92,111.3,6.0,108.8,Under,Not conclusive,112,Correct,1,71,0.83,18.66999999999999,26.3,,0.98,0,10,9.8
945,2021-01-12,TeamScore,Miami Heat,10,RandomForestRegressor,15,107,108.81,107.78,4.0,110.51,Over,Not conclusive,134,Correct,1,72,0.83,19.49999999999999,27.08,,0.98,0,10,9.8
443,2021-01-12,TeamScore,Denver Nuggets,12,RandomForestRegressor,15,114,115.89,114.4,6.0,115.67,Over,Prediction is OVER 114,116,Correct,1,73,0.83,20.329999999999988,27.85,0.83,1.81,1,11,16.45
1261,2021-01-12,TeamScore,Oklahoma City Thunder,11,RandomForestRegressor,15,110,104.86,113.1,5.0,105.73,Under,Not conclusive,102,Correct,1,74,0.83,21.159999999999986,28.59,,1.81,0,11,16.45
822,2021-01-12,TeamScore,Los Angeles Lakers,13,RandomForestRegressor,15,111,112.49,110.0,5.0,113.87,Over,Not conclusive,117,Correct,1,75,0.83,21.989999999999984,29.32,,1.81,0,11,16.45
569,2021-01-12,TeamScore,Golden State Warriors,12,RandomForestRegressor,15,112,115.13,110.4,5.0,110.6,Under,Not conclusive,95,Correct,1,76,0.83,22.819999999999983,30.03,,1.81,0,11,16.45
630,2021-01-12,TeamScore,Houston Rockets,10,RandomForestRegressor,15,107,112.59,105.67,4.0,109.64,Over,Not conclusive,100,Incorrect,1,77,-1.0,21.819999999999983,28.34,,1.81,0,11,16.45
1766,2021-01-12,TeamScore,Utah Jazz,12,RandomForestRegressor,15,105,108.42,101.7,2.0,107.2,Over,Not conclusive,117,Correct,1,78,0.83,22.64999999999998,29.04,,1.81,0,11,16.45
506,2021-01-13,TeamScore,Detroit Pistons,12,RandomForestRegressor,15,113,109.58,109.1,5.0,111.53,Under,Not conclusive,101,Correct,1,79,0.83,23.47999999999998,29.72,,1.81,0,11,16.45
1578,2021-01-13,TeamScore,Sacramento Kings,13,RandomForestRegressor,15,116,113.57,114.5,4.0,115.8,Under,Prediction is UNDER 116,126,Incorrect,1,80,-1.0,22.47999999999998,28.1,-1.0,0.81,1,12,6.75
1200,2021-01-13,TeamScore,New York Knicks,13,RandomForestRegressor,15,107,100.64,116.5,7.0,103.13,Under,Not conclusive,109,Incorrect,1,81,-1.0,21.47999999999998,26.52,,0.81,0,12,6.75
1514,2021-01-13,TeamScore,Portland Trail Blazers,12,RandomForestRegressor,15,122,119.35,121.0,8.0,120.13,Under,Not conclusive,132,Incorrect,1,82,-1.0,20.47999999999998,24.98,,0.81,0,12,6.75
759,2021-01-13,TeamScore,Los Angeles Clippers,13,RandomForestRegressor,15,112,110.34,109.5,6.0,110.93,Under,Not conclusive,111,Correct,1,83,0.83,21.309999999999977,25.67,,0.81,0,12,6.75
379,2021-01-13,TeamScore,Dallas Mavericks,11,RandomForestRegressor,15,112,109.94,109.5,3.0,109.13,Under,Prediction is UNDER 112,104,Correct,1,84,0.83,22.139999999999976,26.36,0.83,1.6400000000000001,1,13,12.62
1135,2021-01-13,TeamScore,New Orleans Pelicans,11,RandomForestRegressor,15,107,107.1,109.2,4.0,109.0,Over,Not conclusive,106,Incorrect,1,85,-1.0,21.139999999999976,24.87,,1.6400000000000001,0,13,12.62
823,2021-01-13,TeamScore,Los Angeles Lakers,14,RandomForestRegressor,15,110,111.5,112.9,7.0,114.0,Over,Prediction is OVER 110,128,Correct,1,86,0.83,21.969999999999974,25.55,0.83,2.47,1,14,17.64
1262,2021-01-13,TeamScore,Oklahoma City Thunder,12,RandomForestRegressor,15,103,104.06,105.2,4.0,102.13,Under,Not conclusive,99,Correct,1,87,0.83,22.799999999999972,26.21,,2.47,0,14,17.64
130,2021-01-13,TeamScore,Brooklyn Nets,14,RandomForestRegressor,15,111,119.3,104.2,4.0,116.4,Over,Not conclusive,116,Correct,1,88,0.83,23.62999999999997,26.85,,2.47,0,14,17.64
192,2021-01-13,TeamScore,Charlotte Hornets,13,RandomForestRegressor,15,108,107.85,102.9,4.0,107.67,Under,Prediction is UNDER 108,93,Correct,1,89,0.83,24.45999999999997,27.48,0.83,3.3000000000000003,1,15,22.0
1011,2021-01-13,TeamScore,Milwaukee Bucks,13,RandomForestRegressor,15,122,120.12,112.5,5.0,120.93,Under,Not conclusive,110,Correct,1,90,0.83,25.289999999999967,28.1,,3.3000000000000003,0,15,22.0
1073,2021-01-13,TeamScore,Minnesota Timberwolves,12,RandomForestRegressor,15,108,108.54,105.6,2.0,105.67,Under,Not conclusive,107,Correct,1,91,0.83,26.119999999999965,28.7,,3.3000000000000003,0,15,22.0
884,2021-01-13,TeamScore,Memphis Grizzlies,12,RandomForestRegressor,15,116,104.03,120.5,8.0,107.0,Under,Not conclusive,118,Incorrect,1,92,-1.0,25.119999999999965,27.3,,3.3000000000000003,0,15,22.0
1641,2021-01-14,TeamScore,San Antonio Spurs,13,RandomForestRegressor,15,115,108.08,110.0,5.0,110.13,Under,Not conclusive,105,Correct,1,93,0.83,25.949999999999964,27.9,,3.3000000000000003,0,15,22.0
1515,2021-01-14,TeamScore,Portland Trail Blazers,13,RandomForestRegressor,15,116,119.34,108.5,5.0,114.6,Under,Not conclusive,87,Correct,1,94,0.83,26.779999999999962,28.49,,3.3000000000000003,0,15,22.0
444,2021-01-14,TeamScore,Denver Nuggets,13,RandomForestRegressor,15,116,116.75,112.1,3.0,116.53,Over,Not conclusive,114,Incorrect,1,95,-1.0,25.779999999999962,27.14,,3.3000000000000003,0,15,22.0
570,2021-01-14,TeamScore,Golden State Warriors,13,RandomForestRegressor,15,111,114.78,110.9,4.0,111.93,Over,Not conclusive,104,Incorrect,1,96,-1.0,24.779999999999962,25.81,,3.3000000000000003,0,15,22.0
1390,2021-01-14,TeamScore,Philadelphia 76ers,14,RandomForestRegressor,15,111,116.2,111.3,4.0,116.2,Over,Not conclusive,125,Correct,1,97,0.83,25.60999999999996,26.4,,3.3000000000000003,0,15,22.0
193,2021-01-14,TeamScore,Charlotte Hornets,14,RandomForestRegressor,15,107,106.57,110.7,6.0,105.07,Under,Not conclusive,108,Incorrect,1,98,-1.0,24.60999999999996,25.11,,3.3000000000000003,0,15,22.0
696,2021-01-14,TeamScore,Indiana Pacers,13,RandomForestRegressor,15,117,112.76,114.5,4.0,113.2,Under,Prediction is UNDER 117,111,Correct,1,99,0.83,25.43999999999996,25.7,0.83,4.13,1,16,25.81
1703,2021-01-14,TeamScore,Toronto Raptors,12,RandomForestRegressor,15,109,112.43,106.2,2.0,112.07,Over,Not conclusive,111,Correct,1,100,0.83,26.269999999999957,26.27,,4.13,0,16,25.81
631,2021-01-14,TeamScore,Houston Rockets,11,RandomForestRegressor,15,111,111.31,113.1,5.0,112.73,Over,Not conclusive,109,Incorrect,1,101,-1.0,25.269999999999957,25.02,,4.13,0,16,25.81
946,2021-01-14,TeamScore,Miami Heat,11,RandomForestRegressor,15,112,111.3,108.5,5.0,115.27,Over,Not conclusive,108,Incorrect,1,102,-1.0,24.269999999999957,23.79,,4.13,0,16,25.81
319,2021-01-15,TeamScore,Cleveland Cavaliers,14,RandomForestRegressor,15,98,91.26,104.2,4.0,92.33,Under,Not conclusive,106,Incorrect,1,103,-1.0,23.269999999999957,22.59,,4.13,0,16,25.81
1263,2021-01-15,TeamScore,Oklahoma City Thunder,13,RandomForestRegressor,15,113,103.24,121.0,7.0,107.47,Under,Not conclusive,127,Incorrect,1,104,-1.0,22.269999999999957,21.41,,4.13,0,16,25.81
2,2021-01-15,TeamScore,Atlanta Hawks,12,RandomForestRegressor,15,110,112.57,107.3,4.0,110.4,Over,Not conclusive,92,Incorrect,1,105,-1.0,21.269999999999957,20.26,,4.13,0,16,25.81
65,2021-01-15,TeamScore,Boston Celtics,12,RandomForestRegressor,15,112,112.12,110.6,6.0,113.47,Over,Not conclusive,124,Correct,1,106,0.83,22.099999999999955,20.85,,4.13,0,16,25.81
1579,2021-01-15,TeamScore,Sacramento Kings,14,RandomForestRegressor,15,112,116.17,108.4,4.0,111.8,Under,Not conclusive,100,Correct,1,107,0.83,22.929999999999954,21.43,,4.13,0,16,25.81
1136,2021-01-15,TeamScore,New Orleans Pelicans,12,RandomForestRegressor,15,105,106.22,105.2,4.0,106.4,Over,Not conclusive,95,Incorrect,1,108,-1.0,21.929999999999954,20.31,,4.13,0,16,25.81
380,2021-01-15,TeamScore,Dallas Mavericks,12,RandomForestRegressor,15,110,110.21,109.1,5.0,110.93,Over,Not conclusive,109,Incorrect,1,109,-1.0,20.929999999999954,19.2,,4.13,0,16,25.81
760,2021-01-15,TeamScore,Los Angeles Clippers,14,RandomForestRegressor,15,120,114.79,126.1,9.0,118.4,Under,Not conclusive,138,Incorrect,1,110,-1.0,19.929999999999954,18.12,,4.13,0,16,25.81
1201,2021-01-15,TeamScore,New York Knicks,14,RandomForestRegressor,15,100,98.27,102.4,3.0,96.6,Under,Not conclusive,103,Incorrect,1,111,-1.0,18.929999999999954,17.05,,4.13,0,16,25.81
255,2021-01-15,TeamScore,Chicago Bulls,13,RandomForestRegressor,15,112,118.62,112.8,7.0,118.33,Over,Prediction is OVER 112,125,Correct,1,112,0.83,19.759999999999952,17.64,0.83,4.96,1,17,29.18
1767,2021-01-15,TeamScore,Utah Jazz,13,RandomForestRegressor,15,112,109.07,110.7,5.0,114.53,Over,Not conclusive,116,Correct,1,113,0.83,20.58999999999995,18.22,,4.96,0,17,29.18
1326,2021-01-15,TeamScore,Orlando Magic,13,RandomForestRegressor,15,104,102.61,107.0,3.0,101.4,Under,Not conclusive,97,Correct,1,114,0.83,21.41999999999995,18.79,,4.96,0,17,29.18
824,2021-01-15,TeamScore,Los Angeles Lakers,15,RandomForestRegressor,15,113,113.65,113.6,7.0,114.33,Over,Prediction is OVER 113,112,Incorrect,1,115,-1.0,20.41999999999995,17.76,-1.0,3.96,1,18,22.0
1012,2021-01-15,TeamScore,Milwaukee Bucks,14,RandomForestRegressor,15,116,120.14,107.2,5.0,119.67,Over,Not conclusive,112,Incorrect,1,116,-1.0,19.41999999999995,16.74,,3.96,0,18,22.0
1704,2021-01-16,TeamScore,Toronto Raptors,13,RandomForestRegressor,15,111,112.15,105.7,2.0,110.47,Under,Not conclusive,116,Incorrect,1,117,-1.0,18.41999999999995,15.74,,3.96,0,18,22.0
632,2021-01-16,TeamScore,Houston Rockets,12,RandomForestRegressor,15,109,109.26,111.4,4.0,107.93,Under,Not conclusive,91,Correct,1,118,0.83,19.249999999999947,16.31,,3.96,0,18,22.0
194,2021-01-16,TeamScore,Charlotte Hornets,15,RandomForestRegressor,15,108,105.52,113.5,7.0,106.47,Under,Not conclusive,113,Incorrect,1,119,-1.0,18.249999999999947,15.34,,3.96,0,18,22.0
1327,2021-01-16,TeamScore,Orlando Magic,14,RandomForestRegressor,15,108,100.26,116.8,8.0,105.67,Under,Not conclusive,115,Incorrect,1,120,-1.0,17.249999999999947,14.37,,3.96,0,18,22.0
3,2021-01-16,TeamScore,Atlanta Hawks,13,RandomForestRegressor,15,115,109.41,114.5,4.0,110.07,Under,Prediction is UNDER 115,106,Correct,1,121,0.83,18.079999999999945,14.94,0.83,4.79,1,19,25.21
1642,2021-01-16,TeamScore,San Antonio Spurs,14,RandomForestRegressor,15,113,109.16,109.0,5.0,109.47,Under,Not conclusive,103,Correct,1,122,0.83,18.909999999999943,15.5,,4.79,0,19,25.21
131,2021-01-16,TeamScore,Brooklyn Nets,15,RandomForestRegressor,15,117,119.91,110.3,6.0,119.93,Over,Not conclusive,122,Correct,1,123,0.83,19.73999999999994,16.05,,4.79,0,19,25.21
1391,2021-01-16,TeamScore,Philadelphia 76ers,15,RandomForestRegressor,15,108,118.74,101.7,1.0,114.73,Over,Not conclusive,104,Incorrect,1,124,-1.0,18.73999999999994,15.11,,4.79,0,19,25.21
507,2021-01-16,TeamScore,Detroit Pistons,13,RandomForestRegressor,15,108,107.79,115.5,5.0,106.53,Under,Not conclusive,120,Incorrect,1,125,-1.0,17.73999999999994,14.19,,4.79,0,19,25.21
947,2021-01-16,TeamScore,Miami Heat,12,RandomForestRegressor,15,114,111.33,115.3,6.0,110.27,Under,Not conclusive,100,Correct,1,126,0.83,18.56999999999994,14.74,,4.79,0,19,25.21
1516,2021-01-16,TeamScore,Portland Trail Blazers,14,RandomForestRegressor,15,118,116.51,108.4,4.0,117.67,Under,Prediction is UNDER 118,112,Correct,1,127,0.83,19.399999999999938,15.28,0.83,5.62,1,20,28.1
