,Date,MarketPredicted,Team,GameNumber,Regressor,Estimatororneigbor,BookiePrediction,TeamAvg10Games,OpponentAvg10Games,OpponentFormOver10Games,ModelScorePrediction,ModelResultPrediction,FormulaPrediction,RealScore,SystemResult,Gamenumberfor%,TotalGames,BetReturn,RunningTotalAll,BetReturn%,BetReturnWithoutNC,RunningTotalWithoutNC,TotalConclusives,TotalConclusiveGames,BetReturnWithoutNC%
63,2021-01-06,TeamScore,Boston Celtics,10,BayesianRidge,100,109,113.3,112.67,4.0,112.67,Over,Not conclusive,107,Incorrect,1,1,-1.0,-1.0,-100.0,,,0,0,
252,2021-01-06,TeamScore,Chicago Bulls,10,BayesianRidge,100,112,114.0,120.56,7.0,115.0,Over,Prediction is OVER 112,124,Correct,1,2,0.83,-0.17000000000000004,-8.5,0.83,0.83,1,1,83.0
756,2021-01-06,TeamScore,Los Angeles Clippers,10,BayesianRidge,100,119,110.84,117.89,5.0,110.56,Under,Not conclusive,108,Correct,1,3,0.83,0.6599999999999999,22.0,,0.83,0,1,83.0
126,2021-01-07,TeamScore,Brooklyn Nets,10,BayesianRidge,100,109,119.53,107.78,4.0,119.78,Over,Not conclusive,122,Correct,1,4,0.83,1.4899999999999998,37.25,,0.83,0,1,83.0
819,2021-01-07,TeamScore,Los Angeles Lakers,10,BayesianRidge,100,116,114.06,115.0,5.0,113.56,Under,Not conclusive,109,Correct,1,5,0.83,2.32,46.4,,0.83,0,1,83.0
315,2021-01-07,TeamScore,Cleveland Cavaliers,10,BayesianRidge,100,111,103.01,109.89,3.0,102.11,Under,Prediction is UNDER 111,94,Correct,1,6,0.83,3.15,52.5,0.83,1.66,1,2,83.0
1386,2021-01-07,TeamScore,Philadelphia 76ers,10,BayesianRidge,100,112,114.68,111.0,4.0,114.11,Over,Not conclusive,109,Incorrect,1,7,-1.0,2.15,30.71,,1.66,0,2,83.0
1827,2021-01-08,TeamScore,Washington Wizards,10,BayesianRidge,100,112,120.58,111.67,4.0,119.22,Over,Not conclusive,107,Incorrect,1,8,-1.0,1.15,14.37,,1.66,0,2,83.0
127,2021-01-08,TeamScore,Brooklyn Nets,11,BayesianRidge,100,116,119.68,108.0,3.0,118.8,Over,Not conclusive,110,Incorrect,1,9,-1.0,0.1499999999999999,1.67,,1.66,0,2,83.0
1764,2021-01-08,TeamScore,Utah Jazz,10,BayesianRidge,100,110,108.78,113.78,6.0,111.0,Over,Not conclusive,131,Correct,1,10,0.83,0.9799999999999999,9.8,,1.66,0,2,83.0
189,2021-01-08,TeamScore,Charlotte Hornets,10,BayesianRidge,100,106,106.77,106.56,5.0,107.89,Over,Not conclusive,118,Correct,1,11,0.83,1.8099999999999998,16.45,,1.66,0,2,83.0
253,2021-01-08,TeamScore,Chicago Bulls,11,BayesianRidge,100,105,115.0,106.6,5.0,115.0,Over,Not conclusive,115,Correct,1,12,0.83,2.6399999999999997,22.0,,1.66,0,2,83.0
1575,2021-01-08,TeamScore,Sacramento Kings,10,BayesianRidge,100,110,112.88,112.56,6.0,113.89,Over,Prediction is OVER 110,123,Correct,1,13,0.83,3.4699999999999998,26.69,0.83,2.4899999999999998,1,3,83.0
64,2021-01-08,TeamScore,Boston Celtics,11,BayesianRidge,100,119,112.7,122.7,7.0,113.0,Under,Not conclusive,116,Correct,1,14,0.83,4.3,30.71,,2.4899999999999998,0,3,83.0
1449,2021-01-08,TeamScore,Phoenix Suns,10,BayesianRidge,100,112,109.69,117.56,6.0,109.22,Under,Not conclusive,105,Correct,1,15,0.83,5.13,34.2,,2.4899999999999998,0,3,83.0
504,2021-01-08,TeamScore,Detroit Pistons,10,BayesianRidge,100,102,111.48,103.22,3.0,111.33,Over,Not conclusive,110,Correct,1,16,0.83,5.96,37.25,,2.4899999999999998,0,3,83.0
1323,2021-01-08,TeamScore,Orlando Magic,10,BayesianRidge,100,112,109.75,113.22,6.0,107.78,Under,Not conclusive,90,Correct,1,17,0.83,6.79,39.94,,2.4899999999999998,0,3,83.0
1008,2021-01-08,TeamScore,Milwaukee Bucks,10,BayesianRidge,100,116,125.16,111.11,4.0,124.44,Over,Not conclusive,118,Correct,1,18,0.83,7.62,42.33,,2.4899999999999998,0,3,83.0
1134,2021-01-08,TeamScore,New Orleans Pelicans,10,BayesianRidge,100,111,106.79,110.0,3.0,107.11,Under,Prediction is UNDER 111,110,Correct,1,19,0.83,8.45,44.47,0.83,3.32,1,4,83.0
1197,2021-01-08,TeamScore,New York Knicks,10,BayesianRidge,100,105,104.19,108.89,5.0,102.67,Under,Not conclusive,89,Correct,1,20,0.83,9.28,46.4,,3.32,0,4,83.0
882,2021-01-08,TeamScore,Memphis Grizzlies,10,BayesianRidge,100,112,104.88,111.0,4.0,105.89,Under,Prediction is UNDER 112,115,Incorrect,1,21,-1.0,8.28,39.43,-1.0,2.32,1,5,46.4
820,2021-01-08,TeamScore,Los Angeles Lakers,11,BayesianRidge,100,117,113.59,120.2,7.0,113.9,Under,Not conclusive,117,Incorrect,1,22,-1.0,7.279999999999999,33.09,,2.32,0,5,46.4
757,2021-01-08,TeamScore,Los Angeles Clippers,11,BayesianRidge,100,119,110.5,116.6,5.0,110.0,Under,Not conclusive,105,Correct,1,23,0.83,8.11,35.26,,2.32,0,5,46.4
567,2021-01-08,TeamScore,Golden State Warriors,10,BayesianRidge,100,107,114.51,108.56,3.0,114.56,Over,Not conclusive,115,Correct,1,24,0.83,8.94,37.25,,2.32,0,5,46.4
1828,2021-01-09,TeamScore,Washington Wizards,11,BayesianRidge,100,111,119.27,113.9,5.0,119.7,Over,Not conclusive,124,Correct,1,25,0.83,9.77,39.08,,2.32,0,5,46.4
1009,2021-01-09,TeamScore,Milwaukee Bucks,11,BayesianRidge,100,116,124.2,103.0,3.0,122.0,Over,Not conclusive,100,Incorrect,1,26,-1.0,8.77,33.73,,2.32,0,5,46.4
190,2021-01-09,TeamScore,Charlotte Hornets,11,BayesianRidge,100,111,107.94,109.5,4.0,108.4,Under,Prediction is UNDER 111,113,Incorrect,1,27,-1.0,7.77,28.78,-1.0,1.3199999999999998,1,6,22.0
1387,2021-01-09,TeamScore,Philadelphia 76ers,11,BayesianRidge,100,118,114.0,112.8,5.0,113.0,Under,Not conclusive,103,Correct,1,28,0.83,8.6,30.71,,1.3199999999999998,0,6,22.0
1638,2021-01-09,TeamScore,San Antonio Spurs,10,BayesianRidge,100,121,112.41,122.22,7.0,113.67,Under,Not conclusive,125,Incorrect,1,29,-1.0,7.6,26.21,,1.3199999999999998,0,6,22.0
378,2021-01-09,TeamScore,Dallas Mavericks,10,BayesianRidge,100,112,109.78,108.89,4.0,110.0,Under,Prediction is UNDER 112,112,Incorrect,1,30,-1.0,6.6,22.0,-1.0,0.31999999999999984,1,7,4.57
1576,2021-01-09,TeamScore,Sacramento Kings,11,BayesianRidge,100,118,113.74,115.4,5.0,112.4,Under,Not conclusive,99,Correct,1,31,0.83,7.43,23.97,,0.31999999999999984,0,7,4.57
1324,2021-01-09,TeamScore,Orlando Magic,11,BayesianRidge,100,107,107.68,104.4,4.0,106.8,Under,Not conclusive,98,Correct,1,32,0.83,8.26,25.81,,0.31999999999999984,0,7,4.57
441,2021-01-09,TeamScore,Denver Nuggets,10,BayesianRidge,100,111,116.98,107.78,4.0,116.78,Over,Not conclusive,115,Correct,1,33,0.83,9.09,27.55,,0.31999999999999984,0,7,4.57
1512,2021-01-09,TeamScore,Portland Trail Blazers,10,BayesianRidge,100,121,117.1,120.56,7.0,117.89,Under,Not conclusive,125,Incorrect,1,34,-1.0,8.09,23.79,,0.31999999999999984,0,7,4.57
693,2021-01-09,TeamScore,Indiana Pacers,10,BayesianRidge,100,110,114.78,103.22,3.0,115.0,Over,Not conclusive,117,Correct,1,35,0.83,8.92,25.49,,0.31999999999999984,0,7,4.57
1450,2021-01-09,TeamScore,Phoenix Suns,11,BayesianRidge,100,107,109.38,111.6,6.0,110.8,Over,Prediction is OVER 107,125,Correct,1,36,0.83,9.75,27.08,0.83,1.15,1,8,14.37
316,2021-01-09,TeamScore,Cleveland Cavaliers,11,BayesianRidge,100,107,101.99,111.4,6.0,100.9,Under,Not conclusive,90,Correct,1,37,0.83,10.58,28.59,,1.15,0,8,14.37
0,2021-01-09,TeamScore,Atlanta Hawks,10,BayesianRidge,100,114,115.12,110.0,3.0,114.11,Over,Not conclusive,105,Incorrect,1,38,-1.0,9.58,25.21,,1.15,0,8,14.37
1071,2021-01-09,TeamScore,Minnesota Timberwolves,10,BayesianRidge,100,112,108.91,115.0,5.0,110.22,Under,Not conclusive,122,Incorrect,1,39,-1.0,8.58,22.0,,1.15,0,8,14.37
442,2021-01-10,TeamScore,Denver Nuggets,11,BayesianRidge,100,107,116.75,105.1,2.0,116.5,Over,Not conclusive,114,Correct,1,40,0.83,9.41,23.53,,1.15,0,8,14.37
254,2021-01-10,TeamScore,Chicago Bulls,12,BayesianRidge,100,108,116.33,111.0,5.0,117.3,Over,Not conclusive,127,Correct,1,41,0.83,10.24,24.98,,1.15,0,8,14.37
128,2021-01-10,TeamScore,Brooklyn Nets,12,BayesianRidge,100,115,118.09,111.3,6.0,117.9,Over,Not conclusive,116,Correct,1,42,0.83,11.07,26.36,,1.15,0,8,14.37
1765,2021-01-10,TeamScore,Utah Jazz,11,BayesianRidge,100,115,110.85,115.4,6.0,109.5,Under,Not conclusive,96,Correct,1,43,0.83,11.9,27.67,,1.15,0,8,14.37
1701,2021-01-10,TeamScore,Toronto Raptors,10,BayesianRidge,100,115,111.79,117.89,5.0,111.11,Under,Not conclusive,105,Correct,1,44,0.83,12.73,28.93,,1.15,0,8,14.37
758,2021-01-10,TeamScore,Los Angeles Clippers,12,BayesianRidge,100,116,109.54,120.8,7.0,111.4,Under,Not conclusive,130,Incorrect,1,45,-1.0,11.73,26.07,,1.15,0,8,14.37
1639,2021-01-10,TeamScore,San Antonio Spurs,11,BayesianRidge,100,121,113.41,118.8,7.0,111.1,Under,Not conclusive,88,Correct,1,46,0.83,12.56,27.3,,1.15,0,8,14.37
821,2021-01-10,TeamScore,Los Angeles Lakers,12,BayesianRidge,100,111,114.5,109.9,5.0,115.0,Over,Not conclusive,120,Correct,1,47,0.83,13.39,28.49,,1.15,0,8,14.37
1072,2021-01-10,TeamScore,Minnesota Timberwolves,11,BayesianRidge,100,113,110.08,113.1,5.0,108.8,Under,Not conclusive,96,Correct,1,48,0.83,14.22,29.62,,1.15,0,8,14.37
1198,2021-01-10,TeamScore,New York Knicks,11,BayesianRidge,100,109,102.53,112.8,5.0,101.3,Under,Not conclusive,89,Correct,1,49,0.83,15.05,30.71,,1.15,0,8,14.37
568,2021-01-10,TeamScore,Golden State Warriors,11,BayesianRidge,100,113,114.47,112.5,6.0,113.7,Over,Not conclusive,106,Incorrect,1,50,-1.0,14.05,28.1,,1.15,0,8,14.37
505,2021-01-10,TeamScore,Detroit Pistons,11,BayesianRidge,100,111,111.08,108.6,4.0,108.8,Under,Not conclusive,86,Correct,1,51,0.83,14.88,29.18,,1.15,0,8,14.37
1260,2021-01-10,TeamScore,Oklahoma City Thunder,10,BayesianRidge,100,107,102.21,111.0,4.0,104.89,Under,Not conclusive,129,Incorrect,1,52,-1.0,13.88,26.69,,1.15,0,8,14.37
1,2021-01-11,TeamScore,Atlanta Hawks,11,BayesianRidge,100,112,114.09,108.5,5.0,113.9,Over,Not conclusive,112,Incorrect,1,53,-1.0,12.88,24.3,,1.15,0,8,14.37
1325,2021-01-11,TeamScore,Orlando Magic,12,BayesianRidge,100,110,106.04,109.1,5.0,105.4,Under,Not conclusive,99,Correct,1,54,0.83,13.71,25.39,,1.15,0,8,14.37
191,2021-01-11,TeamScore,Charlotte Hornets,12,BayesianRidge,100,104,107.79,103.9,2.0,107.9,Over,Not conclusive,109,Correct,1,55,0.83,14.540000000000001,26.44,,1.15,0,8,14.37
1829,2021-01-11,TeamScore,Washington Wizards,12,BayesianRidge,100,112,121.18,107.2,5.0,121.8,Over,Not conclusive,128,Correct,1,56,0.83,15.370000000000001,27.45,,1.15,0,8,14.37
317,2021-01-11,TeamScore,Cleveland Cavaliers,12,BayesianRidge,100,101,98.59,105.6,2.0,97.9,Under,Not conclusive,91,Correct,1,57,0.83,16.2,28.42,,1.15,0,8,14.37
883,2021-01-11,TeamScore,Memphis Grizzlies,11,BayesianRidge,100,104,105.84,103.0,3.0,105.4,Over,Not conclusive,101,Incorrect,1,58,-1.0,15.2,26.21,,1.15,0,8,14.37
1451,2021-01-11,TeamScore,Phoenix Suns,12,BayesianRidge,100,118,111.29,122.1,7.0,110.9,Under,Not conclusive,107,Correct,1,59,0.83,16.029999999999998,27.17,,1.15,0,8,14.37
1199,2021-01-11,TeamScore,New York Knicks,12,BayesianRidge,100,103,100.54,106.2,2.0,99.4,Under,Not conclusive,88,Correct,1,60,0.83,16.859999999999996,28.1,,1.15,0,8,14.37
1513,2021-01-11,TeamScore,Portland Trail Blazers,11,BayesianRidge,100,119,117.83,112.5,6.0,117.3,Under,Not conclusive,112,Correct,1,61,0.83,17.689999999999994,29.0,,1.15,0,8,14.37
1010,2021-01-11,TeamScore,Milwaukee Bucks,12,BayesianRidge,100,118,122.1,110.6,6.0,122.0,Over,Not conclusive,121,Correct,1,62,0.83,18.519999999999992,29.87,,1.15,0,8,14.37
1388,2021-01-11,TeamScore,Philadelphia 76ers,12,BayesianRidge,100,114,112.81,110.7,5.0,111.1,Under,Not conclusive,94,Correct,1,63,0.83,19.34999999999999,30.71,,1.15,0,8,14.37
1577,2021-01-11,TeamScore,Sacramento Kings,12,BayesianRidge,100,112,111.27,110.4,5.0,112.7,Over,Not conclusive,127,Correct,1,64,0.83,20.17999999999999,31.53,,1.15,0,8,14.37
694,2021-01-11,TeamScore,Indiana Pacers,11,BayesianRidge,100,120,115.07,121.0,8.0,115.7,Under,Not conclusive,122,Incorrect,1,65,-1.0,19.17999999999999,29.51,,1.15,0,8,14.37
1702,2021-01-11,TeamScore,Toronto Raptors,11,BayesianRidge,100,116,111.11,115.4,5.0,111.1,Under,Not conclusive,111,Correct,1,66,0.83,20.009999999999987,30.32,,1.15,0,8,14.37
695,2021-01-12,TeamScore,Indiana Pacers,12,BayesianRidge,100,118,115.0,114.5,4.0,114.0,Under,Prediction is UNDER 118,104,Correct,1,67,0.83,20.839999999999986,31.1,0.83,1.98,1,9,22.0
129,2021-01-12,TeamScore,Brooklyn Nets,13,BayesianRidge,100,120,117.38,110.9,4.0,117.8,Under,Prediction is UNDER 120,122,Incorrect,1,68,-1.0,19.839999999999986,29.18,-1.0,0.98,1,10,9.8
318,2021-01-12,TeamScore,Cleveland Cavaliers,13,BayesianRidge,100,102,94.48,104.9,3.0,93.8,Under,Not conclusive,87,Correct,1,69,0.83,20.669999999999984,29.96,,0.98,0,10,9.8
1389,2021-01-12,TeamScore,Philadelphia 76ers,13,BayesianRidge,100,108,111.59,115.5,5.0,113.9,Over,Not conclusive,137,Correct,1,70,0.83,21.499999999999982,30.71,,0.98,0,10,9.8
1640,2021-01-12,TeamScore,San Antonio Spurs,12,BayesianRidge,100,113,108.92,111.3,6.0,109.2,Under,Not conclusive,112,Correct,1,71,0.83,22.32999999999998,31.45,,0.98,0,10,9.8
945,2021-01-12,TeamScore,Miami Heat,10,BayesianRidge,100,107,108.81,107.78,4.0,111.33,Over,Not conclusive,134,Correct,1,72,0.83,23.15999999999998,32.17,,0.98,0,10,9.8
443,2021-01-12,TeamScore,Denver Nuggets,12,BayesianRidge,100,114,115.89,114.4,6.0,115.9,Over,Prediction is OVER 114,116,Correct,1,73,0.83,23.989999999999977,32.86,0.83,1.81,1,11,16.45
1261,2021-01-12,TeamScore,Oklahoma City Thunder,11,BayesianRidge,100,110,104.86,113.1,5.0,104.6,Under,Not conclusive,102,Correct,1,74,0.83,24.819999999999975,33.54,,1.81,0,11,16.45
822,2021-01-12,TeamScore,Los Angeles Lakers,13,BayesianRidge,100,111,112.49,110.0,5.0,112.9,Over,Not conclusive,117,Correct,1,75,0.83,25.649999999999974,34.2,,1.81,0,11,16.45
569,2021-01-12,TeamScore,Golden State Warriors,12,BayesianRidge,100,112,115.13,110.4,5.0,113.3,Over,Not conclusive,95,Incorrect,1,76,-1.0,24.649999999999974,32.43,,1.81,0,11,16.45
630,2021-01-12,TeamScore,Houston Rockets,10,BayesianRidge,100,107,112.59,105.67,4.0,111.33,Over,Not conclusive,100,Incorrect,1,77,-1.0,23.649999999999974,30.71,,1.81,0,11,16.45
1766,2021-01-12,TeamScore,Utah Jazz,12,BayesianRidge,100,105,108.42,101.7,2.0,109.2,Over,Not conclusive,117,Correct,1,78,0.83,24.479999999999972,31.38,,1.81,0,11,16.45
506,2021-01-13,TeamScore,Detroit Pistons,12,BayesianRidge,100,113,109.58,109.1,5.0,108.8,Under,Not conclusive,101,Correct,1,79,0.83,25.30999999999997,32.04,,1.81,0,11,16.45
1578,2021-01-13,TeamScore,Sacramento Kings,13,BayesianRidge,100,116,113.57,114.5,4.0,114.7,Under,Prediction is UNDER 116,126,Incorrect,1,80,-1.0,24.30999999999997,30.39,-1.0,0.81,1,12,6.75
1200,2021-01-13,TeamScore,New York Knicks,13,BayesianRidge,100,107,100.64,116.5,7.0,101.4,Under,Not conclusive,109,Incorrect,1,81,-1.0,23.30999999999997,28.78,,0.81,0,12,6.75
1514,2021-01-13,TeamScore,Portland Trail Blazers,12,BayesianRidge,100,122,119.35,121.0,8.0,120.5,Under,Not conclusive,132,Incorrect,1,82,-1.0,22.30999999999997,27.21,,0.81,0,12,6.75
759,2021-01-13,TeamScore,Los Angeles Clippers,13,BayesianRidge,100,112,110.34,109.5,6.0,110.4,Under,Not conclusive,111,Correct,1,83,0.83,23.13999999999997,27.88,,0.81,0,12,6.75
379,2021-01-13,TeamScore,Dallas Mavericks,11,BayesianRidge,100,112,109.94,109.5,3.0,109.4,Under,Prediction is UNDER 112,104,Correct,1,84,0.83,23.969999999999967,28.54,0.83,1.6400000000000001,1,13,12.62
1135,2021-01-13,TeamScore,New Orleans Pelicans,11,BayesianRidge,100,107,107.1,109.2,4.0,107.0,Over,Not conclusive,106,Incorrect,1,85,-1.0,22.969999999999967,27.02,,1.6400000000000001,0,13,12.62
823,2021-01-13,TeamScore,Los Angeles Lakers,14,BayesianRidge,100,110,111.5,112.9,7.0,113.0,Over,Prediction is OVER 110,128,Correct,1,86,0.83,23.799999999999965,27.67,0.83,2.47,1,14,17.64
1262,2021-01-13,TeamScore,Oklahoma City Thunder,12,BayesianRidge,100,103,104.06,105.2,4.0,103.6,Over,Not conclusive,99,Incorrect,1,87,-1.0,22.799999999999965,26.21,,2.47,0,14,17.64
130,2021-01-13,TeamScore,Brooklyn Nets,14,BayesianRidge,100,111,119.3,104.2,4.0,119.0,Over,Not conclusive,116,Correct,1,88,0.83,23.629999999999963,26.85,,2.47,0,14,17.64
192,2021-01-13,TeamScore,Charlotte Hornets,13,BayesianRidge,100,108,107.85,102.9,4.0,106.5,Under,Prediction is UNDER 108,93,Correct,1,89,0.83,24.45999999999996,27.48,0.83,3.3000000000000003,1,15,22.0
1011,2021-01-13,TeamScore,Milwaukee Bucks,13,BayesianRidge,100,122,120.12,112.5,5.0,119.2,Under,Not conclusive,110,Correct,1,90,0.83,25.28999999999996,28.1,,3.3000000000000003,0,15,22.0
1073,2021-01-13,TeamScore,Minnesota Timberwolves,12,BayesianRidge,100,108,108.54,105.6,2.0,108.4,Over,Not conclusive,107,Incorrect,1,91,-1.0,24.28999999999996,26.69,,3.3000000000000003,0,15,22.0
884,2021-01-13,TeamScore,Memphis Grizzlies,12,BayesianRidge,100,116,104.03,120.5,8.0,105.3,Under,Not conclusive,118,Incorrect,1,92,-1.0,23.28999999999996,25.32,,3.3000000000000003,0,15,22.0
1641,2021-01-14,TeamScore,San Antonio Spurs,13,BayesianRidge,100,115,108.08,110.0,5.0,107.8,Under,Not conclusive,105,Correct,1,93,0.83,24.11999999999996,25.94,,3.3000000000000003,0,15,22.0
1515,2021-01-14,TeamScore,Portland Trail Blazers,13,BayesianRidge,100,116,119.34,108.5,5.0,116.4,Over,Not conclusive,87,Incorrect,1,94,-1.0,23.11999999999996,24.6,,3.3000000000000003,0,15,22.0
444,2021-01-14,TeamScore,Denver Nuggets,13,BayesianRidge,100,116,116.75,112.1,3.0,116.5,Over,Not conclusive,114,Incorrect,1,95,-1.0,22.11999999999996,23.28,,3.3000000000000003,0,15,22.0
570,2021-01-14,TeamScore,Golden State Warriors,13,BayesianRidge,100,111,114.78,110.9,4.0,113.8,Over,Not conclusive,104,Incorrect,1,96,-1.0,21.11999999999996,22.0,,3.3000000000000003,0,15,22.0
1390,2021-01-14,TeamScore,Philadelphia 76ers,14,BayesianRidge,100,111,116.2,111.3,4.0,117.0,Over,Not conclusive,125,Correct,1,97,0.83,21.949999999999957,22.63,,3.3000000000000003,0,15,22.0
193,2021-01-14,TeamScore,Charlotte Hornets,14,BayesianRidge,100,107,106.57,110.7,6.0,106.7,Under,Not conclusive,108,Incorrect,1,98,-1.0,20.949999999999957,21.38,,3.3000000000000003,0,15,22.0
696,2021-01-14,TeamScore,Indiana Pacers,13,BayesianRidge,100,117,112.76,114.5,4.0,112.6,Under,Prediction is UNDER 117,111,Correct,1,99,0.83,21.779999999999955,22.0,0.83,4.13,1,16,25.81
1703,2021-01-14,TeamScore,Toronto Raptors,12,BayesianRidge,100,109,112.43,106.2,2.0,112.3,Over,Not conclusive,111,Correct,1,100,0.83,22.609999999999953,22.61,,4.13,0,16,25.81
631,2021-01-14,TeamScore,Houston Rockets,11,BayesianRidge,100,111,111.31,113.1,5.0,111.1,Over,Not conclusive,109,Incorrect,1,101,-1.0,21.609999999999953,21.4,,4.13,0,16,25.81
946,2021-01-14,TeamScore,Miami Heat,11,BayesianRidge,100,112,111.3,108.5,5.0,111.0,Under,Not conclusive,108,Correct,1,102,0.83,22.43999999999995,22.0,,4.13,0,16,25.81
319,2021-01-15,TeamScore,Cleveland Cavaliers,14,BayesianRidge,100,98,91.26,104.2,4.0,92.6,Under,Not conclusive,106,Incorrect,1,103,-1.0,21.43999999999995,20.82,,4.13,0,16,25.81
1263,2021-01-15,TeamScore,Oklahoma City Thunder,13,BayesianRidge,100,113,103.24,121.0,7.0,105.4,Under,Not conclusive,127,Incorrect,1,104,-1.0,20.43999999999995,19.65,,4.13,0,16,25.81
2,2021-01-15,TeamScore,Atlanta Hawks,12,BayesianRidge,100,110,112.57,107.3,4.0,110.7,Over,Not conclusive,92,Incorrect,1,105,-1.0,19.43999999999995,18.51,,4.13,0,16,25.81
65,2021-01-15,TeamScore,Boston Celtics,12,BayesianRidge,100,112,112.12,110.6,6.0,113.2,Over,Not conclusive,124,Correct,1,106,0.83,20.26999999999995,19.12,,4.13,0,16,25.81
1579,2021-01-15,TeamScore,Sacramento Kings,14,BayesianRidge,100,112,116.17,108.4,4.0,114.7,Over,Not conclusive,100,Incorrect,1,107,-1.0,19.26999999999995,18.01,,4.13,0,16,25.81
1136,2021-01-15,TeamScore,New Orleans Pelicans,12,BayesianRidge,100,105,106.22,105.2,4.0,105.2,Over,Not conclusive,95,Incorrect,1,108,-1.0,18.26999999999995,16.92,,4.13,0,16,25.81
380,2021-01-15,TeamScore,Dallas Mavericks,12,BayesianRidge,100,110,110.21,109.1,5.0,110.1,Over,Not conclusive,109,Incorrect,1,109,-1.0,17.26999999999995,15.84,,4.13,0,16,25.81
760,2021-01-15,TeamScore,Los Angeles Clippers,14,BayesianRidge,100,120,114.79,126.1,9.0,116.9,Under,Not conclusive,138,Incorrect,1,110,-1.0,16.26999999999995,14.79,,4.13,0,16,25.81
1201,2021-01-15,TeamScore,New York Knicks,14,BayesianRidge,100,100,98.27,102.4,3.0,98.7,Under,Not conclusive,103,Incorrect,1,111,-1.0,15.26999999999995,13.76,,4.13,0,16,25.81
255,2021-01-15,TeamScore,Chicago Bulls,13,BayesianRidge,100,112,118.62,112.8,7.0,119.2,Over,Prediction is OVER 112,125,Correct,1,112,0.83,16.099999999999948,14.37,0.83,4.96,1,17,29.18
1767,2021-01-15,TeamScore,Utah Jazz,13,BayesianRidge,100,112,109.07,110.7,5.0,109.7,Under,Not conclusive,116,Incorrect,1,113,-1.0,15.099999999999948,13.36,,4.96,0,17,29.18
1326,2021-01-15,TeamScore,Orlando Magic,13,BayesianRidge,100,104,102.61,107.0,3.0,102.1,Under,Not conclusive,97,Correct,1,114,0.83,15.929999999999948,13.97,,4.96,0,17,29.18
824,2021-01-15,TeamScore,Los Angeles Lakers,15,BayesianRidge,100,113,113.65,113.6,7.0,113.5,Over,Prediction is OVER 113,112,Incorrect,1,115,-1.0,14.929999999999948,12.98,-1.0,3.96,1,18,22.0
1012,2021-01-15,TeamScore,Milwaukee Bucks,14,BayesianRidge,100,116,120.14,107.2,5.0,119.4,Over,Not conclusive,112,Incorrect,1,116,-1.0,13.929999999999948,12.01,,3.96,0,18,22.0
1704,2021-01-16,TeamScore,Toronto Raptors,13,BayesianRidge,100,111,112.15,105.7,2.0,112.5,Over,Not conclusive,116,Correct,1,117,0.83,14.759999999999948,12.62,,3.96,0,18,22.0
632,2021-01-16,TeamScore,Houston Rockets,12,BayesianRidge,100,109,109.26,111.4,4.0,107.6,Under,Not conclusive,91,Correct,1,118,0.83,15.589999999999948,13.21,,3.96,0,18,22.0
194,2021-01-16,TeamScore,Charlotte Hornets,15,BayesianRidge,100,108,105.52,113.5,7.0,106.2,Under,Not conclusive,113,Incorrect,1,119,-1.0,14.589999999999948,12.26,,3.96,0,18,22.0
1327,2021-01-16,TeamScore,Orlando Magic,14,BayesianRidge,100,108,100.26,116.8,8.0,101.6,Under,Not conclusive,115,Incorrect,1,120,-1.0,13.589999999999948,11.32,,3.96,0,18,22.0
3,2021-01-16,TeamScore,Atlanta Hawks,13,BayesianRidge,100,115,109.41,114.5,4.0,109.1,Under,Prediction is UNDER 115,106,Correct,1,121,0.83,14.419999999999948,11.92,0.83,4.79,1,19,25.21
1642,2021-01-16,TeamScore,San Antonio Spurs,14,BayesianRidge,100,113,109.16,109.0,5.0,108.6,Under,Not conclusive,103,Correct,1,122,0.83,15.249999999999948,12.5,,4.79,0,19,25.21
131,2021-01-16,TeamScore,Brooklyn Nets,15,BayesianRidge,100,117,119.91,110.3,6.0,120.1,Over,Not conclusive,122,Correct,1,123,0.83,16.07999999999995,13.07,,4.79,0,19,25.21
1391,2021-01-16,TeamScore,Philadelphia 76ers,15,BayesianRidge,100,108,118.74,101.7,1.0,117.4,Over,Not conclusive,104,Incorrect,1,124,-1.0,15.079999999999949,12.16,,4.79,0,19,25.21
507,2021-01-16,TeamScore,Detroit Pistons,13,BayesianRidge,100,108,107.79,115.5,5.0,108.9,Over,Not conclusive,120,Correct,1,125,0.83,15.909999999999949,12.73,,4.79,0,19,25.21
947,2021-01-16,TeamScore,Miami Heat,12,BayesianRidge,100,114,111.33,115.3,6.0,110.3,Under,Not conclusive,100,Correct,1,126,0.83,16.73999999999995,13.29,,4.79,0,19,25.21
1516,2021-01-16,TeamScore,Portland Trail Blazers,14,BayesianRidge,100,118,116.51,108.4,4.0,116.1,Under,Prediction is UNDER 118,112,Correct,1,127,0.83,17.569999999999947,13.83,0.83,5.62,1,20,28.1
885,2021-01-16,TeamScore,Memphis Grizzlies,13,BayesianRidge,100,109,104.57,113.5,7.0,104.7,Under,Not conclusive,106,Correct,1,128,0.83,18.399999999999945,14.37,,5.62,0,20,28.1
697,2021-01-17,TeamScore,Indiana Pacers,14,BayesianRidge,100,109,112.94,108.4,4.0,111.4,Over,Not conclusive,96,Incorrect,1,129,-1.0,17.399999999999945,13.49,,5.62,0,20,28.1
